created_datetime   |raw_string_body
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "6fdf4fe6-5c17-4c8d-9e7e-75710241d29b", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Исходящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "дедушка", "paymentPriority": "5", "accountDebet": "40827810345250000745", "accountCredit": "40827810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40827810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40827810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40702810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40702810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40702810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "0d1ef53d-66e1-44cf-86fc-532b6fffb7c1", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Входящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "зачисление зарплаты", "paymentPriority": "5", "accountDebet": "40819810345250000745", "accountCredit": "40819810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40819810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40819810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30102810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30102810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30102810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "10ca3033-fb3b-473e-9457-6d2f99584ab1", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Транзитный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "вознаграждение", "paymentPriority": "5", "accountDebet": "40831810345250000745", "accountCredit": "40831810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40831810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40831810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40703810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40703810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40703810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "5edd728c-f75b-490e-acb6-2b4e807a0f50", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Входящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "собака", "paymentPriority": "5", "accountDebet": "40827810345250000745", "accountCredit": "40827810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40827810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40827810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30101810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30101810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30101810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "f53a621a-e9f8-4a51-a11b-f24bcd1fdddc", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Транзитный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "недвижимость", "paymentPriority": "5", "accountDebet": "40830810345250000745", "accountCredit": "40830810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40830810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40830810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40702810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40702810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40702810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "aa1a77de-9841-4ef9-9a9c-a81671ea0de3", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Транзитный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": ",бабушка", "paymentPriority": "5", "accountDebet": "40828810345250000745", "accountCredit": "40828810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40828810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40828810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30101810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30101810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30101810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "fb6a062a-04fc-450e-95ed-5745a1f2f97f", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Входящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": ",бассейн", "paymentPriority": "5", "accountDebet": "40819810345250000745", "accountCredit": "40819810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40819810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40819810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40702810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40702810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40702810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "69d6f9fd-853d-4162-9c0a-6d7c6ce55934", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Транзитный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "вертолет", "paymentPriority": "5", "accountDebet": "40827810345250000745", "accountCredit": "40827810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40827810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40827810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40703810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40703810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40703810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "27ac00dd-648f-4b1d-8798-08b5bba98479", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Входящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "вознаграждение", "paymentPriority": "5", "accountDebet": "40818810345250000745", "accountCredit": "40818810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40818810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40818810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30101810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30101810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30101810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "5ec08c5c-9417-49c7-a20e-8565e80119a6", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Исходящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "мышка", "paymentPriority": "5", "accountDebet": "40830810345250000745", "accountCredit": "40830810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40830810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40830810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30102810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30102810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30102810145250000411" } }
